ID,TypeObject,is_actual
325381,кафе,True
363358,ресторан,False
71392,ресторан,False
149933,предприятие быстрого обслуживания,True
25446,кафе,False
362480,кафе,True
332103,предприятие быстрого обслуживания,True
177609,кафетерий,False
289551,кафетерий,True
73773,ресторан,True
317624,буфет,False
315867,бар,True
322326,закусочная,True
311195,кафетерий,False
357649,закусочная,False
299773,кафетерий,True
26245,кафе,True
330198,кафетерий,False
277772,закусочная,True
20030,кафе,True
166749,кафе,False
297175,кафе,False
183988,предприятие быстрого обслуживания,True
185782,предприятие быстрого обслуживания,False
345257,предприятие быстрого обслуживания,True
168869,кафетерий,True
370304,бар,False
367761,кафе,False
153789,столовая,True
348257,кафе,True
343121,столовая,True
294139,магазин (отдел кулинарии),False
371587,бар,False
299278,ресторан,True
181123,предприятие быстрого обслуживания,True
175913,кафетерий,True
27896,столовая,False
